OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
2.07905E+13,36103145604,Census Tract 1456.04,1566149,0,G5020,S,2.07405E+13,36103145604,Census Tract 1456.04,1566149,0,G5020,S,1566149,0\
2.07905E+13,36103145605,Census Tract 1456.05,1963159,0,G5020,S,2.07405E+13,36103145605,Census Tract 1456.05,1963159,0,G5020,S,1963159,0\
2.07905E+13,36103145701,Census Tract 1457.01,6637832,0,G5020,S,2.07405E+13,36103145701,Census Tract 1457.01,6567788,0,G5020,S,6567788,0\
2.07905E+13,36103145701,Census Tract 1457.01,6637832,0,G5020,S,2.07405E+13,36103145702,Census Tract 1457.02,3008461,0,G5020,S,52744,0\
2.07905E+13,36103145701,Census Tract 1457.01,6637832,0,G5020,S,2.07405E+13,36103145803,Census Tract 1458.03,6179613,0,G5020,S,17300,0\
2.07905E+13,36103145702,Census Tract 1457.02,2958811,0,G5020,S,2.07405E+13,36103145702,Census Tract 1457.02,3008461,0,G5020,S,2955717,0\
2.07905E+13,36103145702,Census Tract 1457.02,2958811,0,G5020,S,2.07405E+13,36103145703,Census Tract 1457.03,2548316,0,G5020,S,3094,0\
2.07905E+13,36103145703,Census Tract 1457.03,2545222,0,G5020,S,2.07405E+13,36103145703,Census Tract 1457.03,2548316,0,G5020,S,2545222,0\
2.07902E+15,36103145705,Census Tract 1457.05,1025389,0,G5020,S,2.07405E+13,36103145704,Census Tract 1457.04,3081379,0,G5020,S,1025389,0\
2.07902E+15,36103145706,Census Tract 1457.06,2055990,0,G5020,S,2.07405E+13,36103145704,Census Tract 1457.04,3081379,0,G5020,S,2055990,0\
2.07905E+13,36103145803,Census Tract 1458.03,6159990,0,G5020,S,2.07405E+13,36103135301,Census Tract 1353.01,5604977,365658,G5020,S,6853,0\
2.07905E+13,36103145803,Census Tract 1458.03,6159990,0,G5020,S,2.07405E+13,36103145803,Census Tract 1458.03,6179613,0,G5020,S,6153137,0\
2.07905E+13,36103145804,Census Tract 1458.04,5733949,0,G5020,S,2.07405E+13,36103145804,Census Tract 1458.04,5733949,0,G5020,S,5733949,0\
2.07905E+13,36103145807,Census Tract 1458.07,1988417,0,G5020,S,2.07405E+13,36103145805,Census Tract 1458.05,2749575,859817,G5020,S,199725,0\
2.07905E+13,36103145807,Census Tract 1458.07,1988417,0,G5020,S,2.07405E+13,36103145807,Census Tract 1458.07,2090138,0,G5020,S,1788692,0\
2.07905E+13,36103145808,Census Tract 1458.08,2320308,0,G5020,S,2.07405E+13,36103145808,Census Tract 1458.08,2320308,0,G5020,S,2320308,0\
2.07902E+15,36103145809,Census Tract 1458.09,1072400,859817,G5020,S,2.07405E+13,36103145805,Census Tract 1458.05,2749575,859817,G5020,S,770954,859817\
2.07902E+15,36103145809,Census Tract 1458.09,1072400,859817,G5020,S,2.07405E+13,36103145807,Census Tract 1458.07,2090138,0,G5020,S,301446,0\
2.07902E+15,36103145810,Census Tract 1458.10,1788072,0,G5020,S,2.07405E+13,36103145803,Census Tract 1458.03,6179613,0,G5020,S,9176,0\
2.07902E+15,36103145810,Census Tract 1458.10,1788072,0,G5020,S,2.07405E+13,36103145805,Census Tract 1458.05,2749575,859817,G5020,S,1778896,0\
2.07905E+13,36103145901,Census Tract 1459.01,3709655,0,G5020,S,2.07405E+13,36103145901,Census Tract 1459.01,3709655,0,G5020,S,3709655,0\
2.07905E+13,36103145903,Census Tract 1459.03,2751931,0,G5020,S,2.07405E+13,36103145902,Census Tract 1459.02,4529376,0,G5020,S,43388,0\
2.07905E+13,36103145903,Census Tract 1459.03,2751931,0,G5020,S,2.07405E+13,36103145903,Census Tract 1459.03,2633970,0,G5020,S,2633970,0\
2.07905E+13,36103145903,Census Tract 1459.03,2751931,0,G5020,S,2.07405E+13,36103147100,Census Tract 1471,2500948,58407,G5020,S,65578,0\
2.07905E+13,36103145903,Census Tract 1459.03,2751931,0,G5020,S,2.07405E+13,36103147200,Census Tract 1472,3077263,809042,G5020,S,8995,0\
2.07902E+15,36103145904,Census Tract 1459.04,2767631,0,G5020,S,2.07405E+13,36103145902,Census Tract 1459.02,4529376,0,G5020,S,2767631,0\
2.07902E+15,36103145905,Census Tract 1459.05,1718357,0,G5020,S,2.07405E+13,36103145902,Census Tract 1459.02,4529376,0,G5020,S,1718357,0\
2.07905E+13,36103146001,Census Tract 1460.01,2225464,0,G5020,S,2.07405E+13,36103146001,Census Tract 1460.01,2225464,0,G5020,S,2225464,0\
2.07905E+13,36103146002,Census Tract 1460.02,2189261,0,G5020,S,2.07405E+13,36103146002,Census Tract 1460.02,2189261,0,G5020,S,2189261,0\
2.07902E+15,36103146004,Census Tract 1460.04,699155,0,G5020,S,2.07405E+13,36103146003,Census Tract 1460.03,3685419,0,G5020,S,692962,0\
2.07902E+15,36103146004,Census Tract 1460.04,699155,0,G5020,S,2.07405E+13,36103147200,Census Tract 1472,3077263,809042,G5020,S,6193,0\
2.07902E+15,36103146005,Census Tract 1460.05,3120608,0,G5020,S,2.07405E+13,36103146003,Census Tract 1460.03,3685419,0,G5020,S,2992457,0\
2.07902E+15,36103146005,Census Tract 1460.05,3120608,0,G5020,S,2.07405E+13,36103146103,Census Tract 1461.03,2257416,0,G5020,S,128151,0\
2.07905E+13,36103146102,Census Tract 1461.02,865619,0,G5020,S,2.07405E+13,36103146102,Census Tract 1461.02,865619,0,G5020,S,865619,0\
2.07905E+13,36103146103,Census Tract 1461.03,2129265,0,G5020,S,2.07405E+13,36103146103,Census Tract 1461.03,2257416,0,G5020,S,2129265,0\
2.07905E+13,36103146105,Census Tract 1461.05,2280871,0,G5020,S,2.07405E+13,36103146105,Census Tract 1461.05,2280871,0,G5020,S,2280871,0\
2.07904E+14,36103146106,Census Tract 1461.06,2250749,0,G5020,S,2.07404E+14,36103146106,Census Tract 1461.06,2250749,0,G5020,S,2250749,0\
2.07905E+13,36103146201,Census Tract 1462.01,1448777,0,G5020,S,2.07405E+13,36103146201,Census Tract 1462.01,1448777,0,G5020,S,1448777,0\
2.07905E+13,36103146202,Census Tract 1462.02,1703768,0,G5020,S,2.07405E+13,36103146202,Census Tract 1462.02,1704503,0,G5020,S,1703768,0\
2.07905E+13,36103146203,Census Tract 1462.03,1817633,0,G5020,S,2.07405E+13,36103146203,Census Tract 1462.03,1817633,0,G5020,S,1817633,0\
2.07905E+13,36103146204,Census Tract 1462.04,2134758,0,G5020,S,2.07405E+13,36103146204,Census Tract 1462.04,2134758,0,G5020,S,2134758,0\
2.07905E+13,36103146205,Census Tract 1462.05,1721861,0,G5020,S,2.07405E+13,36103146205,Census Tract 1462.05,1721620,0,G5020,S,1721620,0\
2.07905E+13,36103146205,Census Tract 1462.05,1721861,0,G5020,S,2.07405E+13,36103146206,Census Tract 1462.06,1519760,0,G5020,S,241,0\
2.07905E+13,36103146206,Census Tract 1462.06,1520254,0,G5020,S,2.07405E+13,36103146202,Census Tract 1462.02,1704503,0,G5020,S,735,0\
2.07905E+13,36103146206,Census Tract 1462.06,1520254,0,G5020,S,2.07405E+13,36103146206,Census Tract 1462.06,1519760,0,G5020,S,1519519,0\
2.07905E+13,36103146300,Census Tract 1463,3630947,0,G5020,S,2.07405E+13,36103146300,Census Tract 1463,3509703,0,G5020,S,3509703,0\
2.07905E+13,36103146300,Census Tract 1463,3630947,0,G5020,S,2.07405E+13,36103146500,Census Tract 1465,3476721,0,G5020,S,121244,0\
2.07905E+13,36103146402,Census Tract 1464.02,7131597,63598,G5020,S,2.07405E+13,36103146402,Census Tract 1464.02,6032864,65183,G5020,S,6030389,63598\
2.07905E+13,36103146402,Census Tract 1464.02,7131597,63598,G5020,S,2.07405E+13,36103146404,Census Tract 1464.04,4457063,0,G5020,S,1040107,0\
2.07905E+13,36103146402,Census Tract 1464.02,7131597,63598,G5020,S,2.07405E+13,36103146500,Census Tract 1465,3476721,0,G5020,S,57018,0\
2.07905E+13,36103146402,Census Tract 1464.02,7131597,63598,G5020,S,2.07405E+13,36103147503,Census Tract 1475.03,10841998,4180813,G5020,S,4083,0\
2.07905E+13,36103146403,Census Tract 1464.03,1654033,0,G5020,S,2.07405E+13,36103146403,Census Tract 1464.03,1294549,0,G5020,S,1294549,0\
2.07905E+13,36103146403,Census Tract 1464.03,1654033,0,G5020,S,2.07405E+13,36103146404,Census Tract 1464.04,4457063,0,G5020,S,359484,0\
2.07905E+13,36103146404,Census Tract 1464.04,3057472,0,G5020,S,2.07405E+13,36103146404,Census Tract 1464.04,4457063,0,G5020,S,3057472,0\
2.07905E+13,36103146500,Census Tract 1465,3298459,0,G5020,S,2.07405E+13,36103146500,Census Tract 1465,3476721,0,G5020,S,3298459,0\
2.07905E+13,36103146607,Census Tract 1466.07,4278489,0,G5020,S,2.07405E+13,36103146607,Census Tract 1466.07,4278489,0,G5020,S,4278489,0\
2.07905E+13,36103146608,Census Tract 1466.08,2075113,0,G5020,S,2.07405E+13,36103146608,Census Tract 1466.08,2082616,0,G5020,S,2075113,0\
2.07905E+13,36103146611,Census Tract 1466.11,2067197,0,G5020,S,2.07405E+13,36103146611,Census Tract 1466.11,2067197,0,G5020,S,2067197,0\
2.07905E+13,36103146612,Census Tract 1466.12,2661792,0,G5020,S,2.07405E+13,36103146612,Census Tract 1466.12,3394118,0,G5020,S,2661792,0\
2.07905E+13,36103146613,Census Tract 1466.13,2343914,0,G5020,S,2.07405E+13,36103146613,Census Tract 1466.13,2343914,0,G5020,S,2343914,0\
2.07905E+13,36103146614,Census Tract 1466.14,4522509,0,G5020,S,2.07405E+13,36103146614,Census Tract 1466.14,4522509,0,G5020,S,4522509,0\
2.07902E+15,36103146616,Census Tract 1466.16,14703279,88186,G5020,S,2.07405E+13,36103146606,Census Tract 1466.06,18020738,89448,G5020,S,14703279,88186\
2.07902E+15,36103146617,Census Tract 1466.17,3305420,0,G5020,S,2.07405E+13,36103146606,Census Tract 1466.06,18020738,89448,G5020,S,3305420,0\
2.07902E+15,36103146618,Census Tract 1466.18,13830661,0,G5020,S,2.07405E+13,36103146604,Census Tract 1466.04,5531641,0,G5020,S,5531641,0\
2.07902E+15,36103146618,Census Tract 1466.18,13830661,0,G5020,S,2.07405E+13,36103146605,Census Tract 1466.05,7566694,0,G5020,S,7566694,0\
2.07902E+15,36103146618,Census Tract 1466.18,13830661,0,G5020,S,2.07405E+13,36103146612,Census Tract 1466.12,3394118,0,G5020,S,732326,0\
2.07902E+15,36103146619,Census Tract 1466.19,2383879,0,G5020,S,2.07405E+13,36103146615,Census Tract 1466.15,3363980,0,G5020,S,2383879,0\
2.07902E+15,36103146620,Census Tract 1466.20,965616,0,G5020,S,2.07405E+13,36103146615,Census Tract 1466.15,3363980,0,G5020,S,965616,0\
2.07905E+13,36103146703,Census Tract 1467.03,2210558,0,G5020,S,2.07405E+13,36103146703,Census Tract 1467.03,2210558,0,G5020,S,2210558,0\
2.07905E+13,36103146704,Census Tract 1467.04,1137987,26721,G5020,S,2.07405E+13,36103146704,Census Tract 1467.04,1162833,26721,G5020,S,1137987,26721\
2.07905E+13,36103146705,Census Tract 1467.05,1807242,0,G5020,S,2.07405E+13,36103146704,Census Tract 1467.04,1162833,26721,G5020,S,1638,0\
2.07905E+13,36103146705,Census Tract 1467.05,1807242,0,G5020,S,2.07405E+13,36103146705,Census Tract 1467.05,1784595,0,G5020,S,1784595,0\
2.07905E+13,36103146705,Census Tract 1467.05,1807242,0,G5020,S,2.07405E+13,36103146800,Census Tract 1468,3168526,0,G5020,S,21009,0\
2.07905E+13,36103146706,Census Tract 1467.06,1836800,0,G5020,S,2.07405E+13,36103146704,Census Tract 1467.04,1162833,26721,G5020,S,23208,0\
2.07905E+13,36103146706,Census Tract 1467.06,1836800,0,G5020,S,2.07405E+13,36103146706,Census Tract 1467.06,1749517,0,G5020,S,1749517,0\
2.07905E+13,36103146706,Census Tract 1467.06,1836800,0,G5020,S,2.07405E+13,36103146800,Census Tract 1468,3168526,0,G5020,S,30819,0\
2.07905E+13,36103146706,Census Tract 1467.06,1836800,0,G5020,S,2.07405E+13,36103147001,Census Tract 1470.01,2517526,143769,G5020,S,12683,0\
2.07905E+13,36103146706,Census Tract 1467.06,1836800,0,G5020,S,2.07404E+14,36103147003,Census Tract 1470.03,5663078,204282,G5020,S,20573,0\
2.07905E+13,36103146800,Census Tract 1468,3116698,0,G5020,S,2.07405E+13,36103146800,Census Tract 1468,3168526,0,G5020,S,3116698,0\
2.07905E+13,36103146901,Census Tract 1469.01,2959707,35459,G5020,S,2.07405E+13,36103146901,Census Tract 1469.01,2959707,35459,G5020,S,2959707,35459\
2.07905E+13,36103146902,Census Tract 1469.02,3009755,990115,G5020,S,2.07405E+13,36103146902,Census Tract 1469.02,2982873,982181,G5020,S,2982873,982181\
2.07905E+13,36103146902,Census Tract 1469.02,3009755,990115,G5020,S,2.07405E+13,36103147001,Census Tract 1470.01,2517526,143769,G5020,S,26882,7934\
2.07905E+13,36103147001,Census Tract 1470.01,2465696,125395,G5020,S,2.07405E+13,36103147001,Census Tract 1470.01,2517526,143769,G5020,S,2465696,125395\
2.07904E+14,36103147003,Census Tract 1470.03,5654770,214722,G5020,S,2.07405E+13,36103147001,Census Tract 1470.01,2517526,143769,G5020,S,12265,10440\
2.07904E+14,36103147003,Census Tract 1470.03,5654770,214722,G5020,S,2.07404E+14,36103147003,Census Tract 1470.03,5663078,204282,G5020,S,5642505,204282\
2.07904E+14,36103147004,Census Tract 1470.04,9319674,78239752,G5020,S,2.07404E+14,36103147004,Census Tract 1470.04,9319674,78239752,G5020,S,9319674,78239752\
2.07905E+13,36103147100,Census Tract 1471,2435370,58407,G5020,S,2.07405E+13,36103147100,Census Tract 1471,2500948,58407,G5020,S,2435370,58407\
2.07902E+15,36103147201,Census Tract 1472.01,2204676,809042,G5020,S,2.07405E+13,36103147200,Census Tract 1472,3077263,809042,G5020,S,2204676,809042\
2.07902E+15,36103147202,Census Tract 1472.02,857399,0,G5020,S,2.07405E+13,36103147200,Census Tract 1472,3077263,809042,G5020,S,857399,0\
2.07902E+15,36103147301,Census Tract 1473.01,1898995,0,G5020,S,2.07405E+13,36103147300,Census Tract 1473,4586924,1897398,G5020,S,1898995,0\
2.07902E+15,36103147302,Census Tract 1473.02,2687929,1897398,G5020,S,2.07405E+13,36103147300,Census Tract 1473,4586924,1897398,G5020,S,2687929,1897398\
2.07905E+13,36103147401,Census Tract 1474.01,3002593,70170,G5020,S,2.07405E+13,36103147401,Census Tract 1474.01,3002593,70170,G5020,S,3002593,70170\
2.07905E+13,36103147402,Census Tract 1474.02,3918991,1616962,G5020,S,2.07405E+13,36103147402,Census Tract 1474.02,3918991,1611996,G5020,S,3918991,1611996\
2.07905E+13,36103147402,Census Tract 1474.02,3918991,1616962,G5020,S,2.07405E+13,36103147501,Census Tract 1475.01,5946367,760916,G5020,S,0,4966\
2.07905E+13,36103147502,Census Tract 1475.02,4286846,465588,G5020,S,2.07405E+13,36103147502,Census Tract 1475.02,4286846,460951,G5020,S,4286846,460951\
2.07905E+13,36103147502,Census Tract 1475.02,4286846,465588,G5020,S,2.07405E+13,36103147503,Census Tract 1475.03,10841998,4180813,G5020,S,0,4637\
2.07905E+13,36103147503,Census Tract 1475.03,10613514,4102205,G5020,S,2.07405E+13,36103147503,Census Tract 1475.03,10841998,4180813,G5020,S,10613514,4102205\
2.07902E+15,36103147504,Census Tract 1475.04,2291104,713888,G5020,S,2.07405E+13,36103147501,Census Tract 1475.01,5946367,760916,G5020,S,2291104,713888\
2.07902E+15,36103147505,Census Tract 1475.05,3655309,42062,G5020,S,2.07405E+13,36103147501,Census Tract 1475.01,5946367,760916,G5020,S,3655263,42062\
2.07902E+15,36103147505,Census Tract 1475.05,3655309,42062,G5020,S,2.07405E+13,36103147503,Census Tract 1475.03,10841998,4180813,G5020,S,46,0\
2.07905E+13,36103147601,Census Tract 1476.01,2865697,842219,G5020,S,2.07405E+13,36103146402,Census Tract 1464.02,6032864,65183,G5020,S,2475,1585\
2.07905E+13,36103147601,Census Tract 1476.01,2865697,842219,G5020,S,2.07405E+13,36103146606,Census Tract 1466.06,18020738,89448,G5020,S,12039,1262\
2.07905E+13,36103147601,Census Tract 1476.01,2865697,842219,G5020,S,2.07405E+13,36103147503,Census Tract 1475.03,10841998,4180813,G5020,S,224355,73971\
2.07905E+13,36103147601,Census Tract 1476.01,2865697,842219,G5020,S,2.07405E+13,36103147601,Census Tract 1476.01,2620557,765401,G5020,S,2620557,765401\
2.07905E+13,36103147601,Census Tract 1476.01,2865697,842219,G5020,S,2.07405E+13,36103147602,Census Tract 1476.02,5594187,811676,G5020,S,6271,0\
2.07905E+13,36103147602,Census Tract 1476.02,5672304,822324,G5020,S,2.07405E+13,36103147602,Census Tract 1476.02,5594187,811676,G5020,S,5587916,811676\
2.07905E+13,36103147602,Census Tract 1476.02,5672304,822324,G5020,S,2.07405E+13,36103147702,Census Tract 1477.02,4971089,513138,G5020,S,84388,10648\
2.07905E+13,36103147701,Census Tract 1477.01,3545089,0,G5020,S,2.07405E+13,36103147701,Census Tract 1477.01,3545089,0,G5020,S,3545089,0\
2.07905E+13,36103147702,Census Tract 1477.02,4886701,502490,G5020,S,2.07405E+13,36103147702,Census Tract 1477.02,4971089,513138,G5020,S,4886701,502490\
2.07905E+13,36103147802,Census Tract 1478.02,3244295,74087,G5020,S,2.07405E+13,36103147802,Census Tract 1478.02,3244295,74087,G5020,S,3244295,74087\
2.07905E+13,36103147803,Census Tract 1478.03,1986754,0,G5020,S,2.07405E+13,36103147803,Census Tract 1478.03,1986754,0,G5020,S,1986754,0\
2.07905E+13,36103147804,Census Tract 1478.04,4983725,94768,G5020,S,2.07405E+13,36103147804,Census Tract 1478.04,4983725,93228,G5020,S,4983725,93228\
2.07905E+13,36103147804,Census Tract 1478.04,4983725,94768,G5020,S,2.07405E+13,36103147901,Census Tract 1479.01,4370080,58447,G5020,S,0,1540\
2.07905E+13,36103147901,Census Tract 1479.01,4392068,56907,G5020,S,2.07405E+13,36103146608,Census Tract 1466.08,2082616,0,G5020,S,7503,0\
2.07905E+13,36103147901,Census Tract 1479.01,4392068,56907,G5020,S,2.07405E+13,36103146615,Census Tract 1466.15,3363980,0,G5020,S,14485,0\
2.07905E+13,36103147901,Census Tract 1479.01,4392068,56907,G5020,S,2.07405E+13,36103147901,Census Tract 1479.01,4370080,58447,G5020,S,4370080,56907\
2.07905E+13,36103147902,Census Tract 1479.02,5283237,128859,G5020,S,2.07405E+13,36103147902,Census Tract 1479.02,5283237,128859,G5020,S,5283237,128859\
2.07905E+13,36103158001,Census Tract 1580.01,10071451,11575351,G5020,S,2.07405E+13,36103158001,Census Tract 1580.01,12136665,11575351,G5020,S,10071451,11575351\
2.07905E+13,36103158009,Census Tract 1580.09,2412322,0,G5020,S,2.07405E+13,36103158009,Census Tract 1580.09,2412322,0,G5020,S,2412322,0\
2.07904E+14,36103158010,Census Tract 1580.10,4620242,0,G5020,S,2.07405E+13,36103158002,Census Tract 1580.02,8464973,1099143,G5020,S,57576,0\
2.07904E+14,36103158010,Census Tract 1580.10,4620242,0,G5020,S,2.07405E+13,36103158007,Census Tract 1580.07,4400023,0,G5020,S,122436,0\
2.07904E+14,36103158010,Census Tract 1580.10,4620242,0,G5020,S,2.07404E+14,36103158010,Census Tract 1580.10,4440230,0,G5020,S,4440230,0\
2.07904E+14,36103158011,Census Tract 1580.11,6885615,0,G5020,S,2.07404E+14,36103158011,Census Tract 1580.11,6885615,0,G5020,S,6885615,0\
2.07902E+15,36103158012,Census Tract 1580.12,4440299,0,G5020,S,2.07405E+13,36103158006,Census Tract 1580.06,6863291,0,G5020,S,4282772,0\
2.07902E+15,36103158012,Census Tract 1580.12,4440299,0,G5020,S,2.07405E+13,36103158007,Census Tract 1580.07,4400023,0,G5020,S,157527,0\
2.07902E+15,36103158013,Census Tract 1580.13,2483819,0,G5020,S,2.07405E+13,36103158006,Census Tract 1580.06,6863291,0,G5020,S,2483819,0\
2.07902E+15,36103158014,Census Tract 1580.14,893066,0,G5020,S,2.07405E+13,36103158007,Census Tract 1580.07,4400023,0,G5020,S,893066,0\
2.07902E+15,36103158015,Census Tract 1580.15,3377790,0,G5020,S,2.07405E+13,36103158002,Census Tract 1580.02,8464973,1099143,G5020,S,54096,0\
2.07902E+15,36103158015,Census Tract 1580.15,3377790,0,G5020,S,2.07405E+13,36103158006,Census Tract 1580.06,6863291,0,G5020,S,96700,0\
2.07902E+15,36103158015,Census Tract 1580.15,3377790,0,G5020,S,2.07405E+13,36103158007,Census Tract 1580.07,4400023,0,G5020,S,3226994,0\
2.07902E+15,36103158016,Census Tract 1580.16,3225380,0,G5020,S,2.07405E+13,36103158001,Census Tract 1580.01,12136665,11575351,G5020,S,923214,0\
2.07902E+15,36103158016,Census Tract 1580.16,3225380,0,G5020,S,2.07405E+13,36103158002,Census Tract 1580.02,8464973,1099143,G5020,S,2302166,0\
2.07902E+15,36103158017,Census Tract 1580.17,6051135,1099143,G5020,S,2.07405E+13,36103158002,Census Tract 1580.02,8464973,1099143,G5020,S,6051135,1099143\
2.07905E+13,36103158102,Census Tract 1581.02,2778200,0,G5020,S,2.07405E+13,36103158102,Census Tract 1581.02,2778200,0,G5020,S,2778200,0\
2.07905E+13,36103158103,Census Tract 1581.03,3842711,0,G5020,S,2.07405E+13,36103158103,Census Tract 1581.03,3761869,0,G5020,S,3761869,0\
2.07905E+13,36103158103,Census Tract 1581.03,3842711,0,G5020,S,2.07405E+13,36103158108,Census Tract 1581.08,2685996,0,G5020,S,80842,0\
2.07905E+13,36103158107,Census Tract 1581.07,3502198,0,G5020,S,2.07405E+13,36103158107,Census Tract 1581.07,3502198,0,G5020,S,3502198,0\
2.07905E+13,36103158108,Census Tract 1581.08,2518160,0,G5020,S,2.07405E+13,36103158104,Census Tract 1581.04,3440870,0,G5020,S,6091,0\
2.07905E+13,36103158108,Census Tract 1581.08,2518160,0,G5020,S,2.07405E+13,36103158108,Census Tract 1581.08,2685996,0,G5020,S,2512069,0\
2.07905E+13,36103158111,Census Tract 1581.11,1478420,0,G5020,S,2.07405E+13,36103158111,Census Tract 1581.11,1478420,0,G5020,S,1478420,0\
2.07905E+13,36103158112,Census Tract 1581.12,2472555,0,G5020,S,2.07405E+13,36103158112,Census Tract 1581.12,2472555,0,G5020,S,2472555,0\
2.07905E+13,36103158114,Census Tract 1581.14,1948725,0,G5020,S,2.07405E+13,36103158114,Census Tract 1581.14,2138964,0,G5020,S,1948725,0\
2.07905E+13,36103158116,Census Tract 1581.16,1962884,0,G5020,S,2.07405E+13,36103158116,Census Tract 1581.16,1962884,0,G5020,S,1962884,0\
2.07902E+15,36103158117,Census Tract 1581.17,1219593,0,G5020,S,2.07405E+13,36103158115,Census Tract 1581.15,3757836,0,G5020,S,1219593,0\
2.07902E+15,36103158118,Census Tract 1581.18,2728482,0,G5020,S,2.07405E+13,36103158114,Census Tract 1581.14,2138964,0,G5020,S,190239,0\
2.07902E+15,36103158118,Census Tract 1581.18,2728482,0,G5020,S,2.07405E+13,36103158115,Census Tract 1581.15,3757836,0,G5020,S,2538243,0\
2.07902E+15,36103158119,Census Tract 1581.19,3812522,0,G5020,S,2.07405E+13,36103158104,Census Tract 1581.04,3440870,0,G5020,S,3343982,0\
2.07902E+15,36103158119,Census Tract 1581.19,3812522,0,G5020,S,2.07405E+13,36103158108,Census Tract 1581.08,2685996,0,G5020,S,93085,0\
2.07902E+15,36103158119,Census Tract 1581.19,3812522,0,G5020,S,2.07405E+13,36103158110,Census Tract 1581.10,2366298,0,G5020,S,375455,0\
2.07902E+15,36103158120,Census Tract 1581.20,2081640,0,G5020,S,2.07405E+13,36103158104,Census Tract 1581.04,3440870,0,G5020,S,90797,0\
2.07902E+15,36103158120,Census Tract 1581.20,2081640,0,G5020,S,2.07405E+13,36103158110,Census Tract 1581.10,2366298,0,G5020,S,1990843,0\
2.07905E+13,36103158205,Census Tract 1582.05,3495942,355378,G5020,S,2.07405E+13,36103158202,Census Tract 1582.02,6853152,0,G5020,S,29661,0\
2.07905E+13,36103158205,Census Tract 1582.05,3495942,355378,G5020,S,2.07405E+13,36103158205,Census Tract 1582.05,3765403,355378,G5020,S,3466126,355378\
2.07905E+13,36103158205,Census Tract 1582.05,3495942,355378,G5020,S,2.07405E+13,36103158304,Census Tract 1583.04,9256722,6427400,G5020,S,155,0\
2.07905E+13,36103158206,Census Tract 1582.06,3330793,10448,G5020,S,2.07405E+13,36103158203,Census Tract 1582.03,2364546,0,G5020,S,930,0\
2.07905E+13,36103158206,Census Tract 1582.06,3330793,10448,G5020,S,2.07405E+13,36103158206,Census Tract 1582.06,3329863,10448,G5020,S,3329863,10448\
2.07905E+13,36103158207,Census Tract 1582.07,7319761,5431520,G5020,S,2.07405E+13,36103158207,Census Tract 1582.07,7319761,5422938,G5020,S,7319761,5422938\
2.07905E+13,36103158207,Census Tract 1582.07,7319761,5431520,G5020,S,2.07405E+13,36103158304,Census Tract 1583.04,9256722,6427400,G5020,S,0,8582\
2.07902E+15,36103158208,Census Tract 1582.08,4151867,0,G5020,S,2.07405E+13,36103158202,Census Tract 1582.02,6853152,0,G5020,S,4151774,0\
2.07902E+15,36103158208,Census Tract 1582.08,4151867,0,G5020,S,2.07405E+13,36103158308,Census Tract 1583.08,6222200,0,G5020,S,93,0\
2.07902E+15,36103158209,Census Tract 1582.09,2958045,0,G5020,S,2.07405E+13,36103158202,Census Tract 1582.02,6853152,0,G5020,S,2658768,0\
2.07902E+15,36103158209,Census Tract 1582.09,2958045,0,G5020,S,2.07405E+13,36103158205,Census Tract 1582.05,3765403,355378,G5020,S,299277,0\
2.07905E+13,36103158304,Census Tract 1583.04,9297867,6418818,G5020,S,2.07405E+13,36103158304,Census Tract 1583.04,9256722,6427400,G5020,S,9256567,6418818\
2.07905E+13,36103158304,Census Tract 1583.04,9297867,6418818,G5020,S,2.07404E+14,36103158322,Census Tract 1583.22,1804196,0,G5020,S,41300,0\
2.07905E+13,36103158306,Census Tract 1583.06,6454847,0,G5020,S,2.07405E+13,36103158202,Census Tract 1582.02,6853152,0,G5020,S,12949,0\
2.07905E+13,36103158306,Census Tract 1583.06,6454847,0,G5020,S,2.07405E+13,36103158306,Census Tract 1583.06,6271066,0,G5020,S,6271066,0\
2.07905E+13,36103158306,Census Tract 1583.06,6454847,0,G5020,S,2.07405E+13,36103158315,Census Tract 1583.15,3597368,0,G5020,S,370,0\
2.07905E+13,36103158306,Census Tract 1583.06,6454847,0,G5020,S,2.07404E+14,36103158323,Census Tract 1583.23,11389973,0,G5020,S,170462,0\
2.07905E+13,36103158309,Census Tract 1583.09,4667405,0,G5020,S,2.07405E+13,36103158309,Census Tract 1583.09,4667405,0,G5020,S,4667405,0\
2.07905E+13,36103158310,Census Tract 1583.10,7647460,40361,G5020,S,2.07405E+13,36103158310,Census Tract 1583.10,7647460,40361,G5020,S,7647460,40361\
2.07905E+13,36103158315,Census Tract 1583.15,3596998,0,G5020,S,2.07405E+13,36103158315,Census Tract 1583.15,3597368,0,G5020,S,3596998,0\
2.07905E+13,36103158317,Census Tract 1583.17,3374799,2384608,G5020,S,2.07405E+13,36103158317,Census Tract 1583.17,3374799,2384608,G5020,S,3374799,2384608\
2.07905E+13,36103158318,Census Tract 1583.18,3467876,0,G5020,S,2.07405E+13,36103158318,Census Tract 1583.18,3467876,0,G5020,S,3467876,0\
