GEOID,year,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,total_population,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000
36047042400,2020,24,9,0,2,0,1,0,6,0,40939.94,0.586224601208502,0.219834225453188,0
36047042400,2021,14,4,0,0,0,2,0,2,0,45076.19,0.31058525576363,0.0887386445038944,0
36047042400,2022,20,7,1,0,1,0,0,6,0,46630.25,0.428906128532444,0.150117144986355,0.0214453064266222
36047042400,2023,24,18,0,7,0,1,0,9,0,41449.68,0.579015326535694,0.43426149490177,0
36047042500,2018,72,18,0,2,0,5,0,11,0,40790.78,1.76510476141912,0.441276190354781,0
36047042500,2019,77,14,0,2,0,3,0,9,0,43081.99,1.7872897700408,0.324961776371054,0
36047042500,2020,39,10,0,0,0,4,0,6,0,42067.04,0.927091613766978,0.237715798401789,0
36047042500,2021,43,15,0,0,0,1,0,14,0,42963.25,1.0008553822162,0.34913559844751,0
36047042500,2022,41,14,0,4,0,2,0,7,0,42171.17,0.972228183377412,0.331980355299604,0
36047042500,2023,45,13,0,2,0,4,0,7,0,36864.7,1.22067994585606,0.352640873247307,0
36047042600,2018,65,25,0,7,0,5,0,13,0,53015.83,1.2260488989798,0.471557268838383,0
36047042600,2019,48,9,0,5,0,1,0,3,0,54054.77,0.88798823859578,0.166497794736709,0
36047042600,2020,40,8,0,3,0,4,0,1,0,52260.61,0.765394816478415,0.153078963295683,0
36047042600,2021,21,2,0,0,0,0,0,1,0,58562.97,0.358588370774228,0.0341512734070693,0
36047042600,2022,34,14,0,2,0,4,0,6,0,59798.14,0.568579557825712,0.234120994398822,0
36047042600,2023,34,17,0,10,0,2,0,3,0,53344.92,0.637361533206911,0.318680766603455,0
36047042700,2018,52,16,0,2,0,3,0,11,0,64634.84,0.804519667721,0.247544513144923,0
36047042700,2019,73,14,0,6,0,1,0,7,0,62553.78,1.16699582343385,0.223807418192793,0
36047042700,2020,52,16,0,2,0,2,0,12,0,60741.6,0.856085450498505,0.263410907845694,0
36047042700,2021,59,16,0,3,0,6,0,6,0,61066.72,0.966156361435492,0.262008504796066,0
36047042700,2022,55,24,0,7,0,4,0,10,0,60880.62,0.903407356889598,0.394214119370006,0
36047042700,2023,48,20,0,6,0,4,0,10,0,56394.32,0.851149548394236,0.354645645164265,0
36047042800,2018,55,17,0,4,0,1,0,12,0,48107.58,1.14327097725556,0.353374665697173,0
36047042800,2019,59,21,0,6,0,1,0,14,0,47409.51,1.24447605554244,0.442949104515107,0
36047042800,2020,27,8,0,1,0,5,0,2,0,47208.61,0.571929569627235,0.169460613222885,0
36047042800,2021,26,11,0,3,0,3,0,5,0,48558.67,0.535434763761034,0.226530092360437,0
36047042800,2022,32,10,0,4,0,2,0,3,0,48637.73,0.657925441832914,0.205601700572786,0
36047042800,2023,21,9,0,2,0,4,0,2,0,47539.73,0.441735786046745,0.189315336877176,0
36047042900,2018,86,25,0,7,0,6,0,12,0,67312.99,1.27761372656303,0.37139933911716,0
36047042900,2019,92,23,0,11,0,7,0,5,0,69004.91,1.33323846085735,0.333309615214338,0
36047042900,2020,57,33,1,12,1,10,0,11,0,65735.8,0.867107420918282,0.502009559479005,0.0152124108933032
36047042900,2021,66,17,0,5,0,3,0,8,0,70836.89,0.931717922681247,0.239987949781533,0
36047042900,2022,78,20,0,6,0,5,0,7,0,66481.65,1.17325607893306,0.300834892034118,0
36047042900,2023,70,38,0,14,0,5,0,17,0,64491.58,1.08541301050463,0.589224205702512,0
36047043000,2018,54,17,0,10,0,0,0,7,0,42441.84,1.27232938063006,0.4005481383465,0
36047043000,2019,30,6,0,2,0,3,0,1,0,40166.76,0.746886231301703,0.149377246260341,0
36047043000,2020,19,8,0,2,0,1,0,5,0,40001.79,0.474978744701175,0.199991050400495,0
36047043000,2021,22,5,0,2,0,0,0,3,0,46127.93,0.476934473322345,0.108394198482351,0
36047043000,2022,25,4,0,2,0,0,0,1,0,47967.97,0.52118111314696,0.0833889781035136,0
36047043000,2023,18,7,0,4,0,1,0,2,0,45794.64,0.393059100366331,0.152856316809129,0
36047043100,2018,123,25,0,9,0,5,0,11,0,62193.91,1.97768559654796,0.401968617184544,0
36047043100,2019,131,30,0,4,0,10,0,16,0,60757.66,2.15610673617121,0.493764901413254,0
36047043100,2020,86,16,0,2,0,7,0,7,0,62019.55,1.38665952913235,0.257983168210669,0
36047043100,2021,100,25,0,7,0,6,0,11,0,61807.65,1.61792270050714,0.404480675126784,0
36047043100,2022,82,35,0,7,0,5,0,17,0,54889.41,1.49391294240547,0.637645768099894,0
36047043100,2023,72,31,0,9,0,8,0,13,0,54674.3,1.31688928802015,0.566993999008675,0
36047043200,2018,28,13,1,5,1,2,0,5,0,53133.92,0.526970342109146,0.244664801693532,0.0188203693610409
36047043200,2019,36,11,0,3,0,0,0,8,0,53644.02,0.671090645331949,0.20505547496254,0
36047043200,2020,22,12,0,2,0,4,0,6,0,51664.06,0.425827935319059,0.232269782901305,0
36047043200,2021,17,7,0,2,0,0,0,5,0,55947.13,0.303858303366053,0.125118124915434,0
36047043200,2022,26,13,0,3,0,1,0,6,0,54173.01,0.479943794889743,0.239971897444872,0
36047043200,2023,21,10,0,5,0,0,0,4,0,51697.88,0.406206211937511,0.193431529494053,0
36047043300,2018,87,13,0,3,0,4,0,6,0,48221.89,1.80415989501863,0.269587110749911,0
36047043300,2019,93,29,0,6,0,10,0,13,0,43328.84,2.14637640887686,0.669300170509988,0
36047043300,2020,49,12,0,3,0,3,0,6,0,41613.87,1.17749202369306,0.288365393557485,0
36047043300,2021,62,26,0,6,0,4,0,16,0,44642.12,1.38882293224426,0.582409616747592,0
36047043300,2022,65,24,0,7,0,3,0,10,0,41920.7,1.55054662732254,0.572509523934476,0
36047043300,2023,62,27,0,3,0,3,0,18,0,42192.78,1.46944572033414,0.639919910468094,0
36047043400,2018,29,13,0,5,0,1,0,7,0,41990.73,0.690628622079207,0.309592140932058,0
36047043400,2019,29,7,0,4,0,1,0,2,0,43702.8,0.663573043374795,0.160172803573226,0
36047043400,2020,17,6,0,2,0,2,0,2,0,43138.92,0.394075697768975,0.13908554038905,0
36047043400,2021,24,10,0,3,0,0,0,5,0,46854.24,0.512226855029556,0.213427856262315,0
36047043400,2022,17,11,0,2,0,3,0,5,0,45732.12,0.371729978842004,0.24053116278012,0
36047043400,2023,13,2,0,1,0,0,0,1,0,46733.18,0.278174949789422,0.0427961461214495,0
36047043500,2018,63,22,0,4,0,4,0,14,0,60796.32,1.03624693073528,0.361864007558352,0
36047043500,2019,71,26,0,5,0,3,0,18,0,63319.4,1.12129931742878,0.410616651452793,0
36047043500,2020,51,22,0,3,0,5,0,14,0,61868.96,0.824322891479023,0.35559026691252,0
36047043500,2021,52,23,0,5,0,3,0,10,0,64831,0.802085422097454,0.354768552081566,0
36047043500,2022,32,12,0,1,0,1,0,10,0,62718.92,0.510212867185851,0.191329825194694,0
36047043500,2023,40,19,0,9,0,0,0,7,0,62268.81,0.64237617516699,0.30512868320432,0
36047043600,2018,34,3,0,1,0,0,0,2,0,58027,0.585934134109983,0.0517000706567632,0
36047043600,2019,33,5,0,3,0,1,0,1,0,62864.14,0.524941564459484,0.0795366006756793,0
36047043600,2020,24,9,0,5,0,1,0,3,0,59704.08,0.401982578075066,0.15074346677815,0
36047043600,2021,29,5,0,1,0,0,0,4,0,63665.7,0.4555042982328,0.0785352238332415,0
36047043600,2022,17,7,0,3,0,1,0,3,0,62565.63,0.271714677851082,0.111882514409269,0
36047043600,2023,27,11,1,0,1,2,0,9,0,58794.46,0.45922694076959,0.187092457350574,0.0170084052136885
36047043700,2018,75,9,0,4,0,0,0,5,0,72378.16,1.03622418696469,0.124346902435762,0
36047043700,2019,73,21,0,3,0,0,0,18,0,72068.01,1.01293209011876,0.29139142318485,0
36047043700,2020,49,14,0,2,0,4,0,8,0,72577.98,0.675135902101436,0.192895972028982,0
36047043700,2021,29,14,0,2,0,1,0,11,0,75966.04,0.381749529131701,0.184292876132546,0
36047043700,2022,41,18,0,2,0,1,0,15,0,67294.74,0.609260099674952,0.267480043759735,0
36047043700,2023,29,12,0,4,0,3,0,4,0,67152.59,0.43185229341117,0.178697500721863,0
36047043800,2018,69,18,0,7,0,1,0,10,0,32575.83,2.11813482572816,0.552556911059519,0
36047043800,2019,69,20,0,6,0,2,0,12,0,31642.73,2.18059566921059,0.632056715713214,0
36047043800,2020,31,13,0,3,0,3,0,7,0,31025.68,0.999172298560418,0.419007738105982,0
36047043800,2021,29,20,0,3,0,4,0,13,0,30687.71,0.945003716471513,0.651726701014836,0
36047043800,2022,42,33,0,8,0,3,0,21,0,32285.89,1.30087787575315,1.02211833094891,0
36047043800,2023,32,27,0,3,0,4,0,19,0,29057.76,1.10125487993569,0.929183804945736,0
36047043900,2018,91,27,0,11,0,4,0,12,0,45848.87,1.98478174053145,0.588891285652187,0
36047043900,2019,101,27,0,6,0,4,0,17,0,44018.76,2.29447626421099,0.613374842907887,0
36047043900,2020,71,27,0,6,0,8,0,13,0,42412.81,1.67402254177453,0.63660012151989,0
36047043900,2021,56,29,0,6,0,3,0,20,0,48022.38,1.16612296183571,0.60388510523635,0
36047043900,2022,44,18,0,9,0,3,0,5,0,41155.11,1.06912604534407,0.437369745822572,0
36047043900,2023,40,16,0,6,0,2,0,8,0,48945.68,0.817232491202492,0.326892996480997,0
36047044000,2018,83,32,0,4,0,3,0,25,0,32739.22,2.53518562751342,0.977420964824452,0
36047044000,2019,72,23,0,5,0,2,0,16,0,32096.18,2.2432576088494,0.71659618060467,0
36047044000,2020,41,17,1,5,0,0,1,12,0,31617.17,1.29676375210052,0.537682531358752,0.0316283841975737
36047044000,2021,34,14,0,3,0,2,0,9,0,33504.43,1.01479117836059,0.417855191089656,0
36047044000,2022,28,19,1,2,0,1,0,14,1,32924.47,0.850431305348271,0.577078385772041,0.0303725466195811
36047044000,2023,21,17,0,1,0,3,0,12,0,30457.25,0.689491007888106,0.55815938733799,0
36047044100,2018,68,14,0,4,0,1,0,9,0,65654.69,1.03572189587675,0.213236860915801,0
36047044100,2019,73,24,0,6,0,2,0,16,0,65976.63,1.10645239079353,0.363765169575954,0
36047044100,2020,48,15,0,5,0,1,0,9,0,65826.56,0.729188947440061,0.227871546075019,0
36047044100,2021,52,20,1,2,1,2,0,16,0,70213.93,0.740593782458837,0.284843762484168,0.0142421881242084
36047044100,2022,57,20,0,5,0,3,0,12,0,68302.81,0.83451910690058,0.292813721719502,0
36047044100,2023,53,12,0,2,0,0,0,9,0,62196.57,0.852137022990175,0.192936684450606,0
36047044200,2018,55,13,0,5,0,0,0,8,0,33672.33,1.63338860126401,0.386073669389674,0
36047044200,2019,44,15,0,4,0,0,0,11,0,33411.39,1.31691617738741,0.448948696836618,0
36047044200,2020,13,6,0,0,0,2,0,4,0,31622.83,0.411095401644951,0.189736339220747,0
36047044200,2021,20,8,0,1,0,1,0,4,0,29466.7,0.67873226387753,0.271492905551012,0
36047044200,2022,20,11,0,4,0,0,0,5,0,29197.93,0.684980065367648,0.376739035952206,0
36047044200,2023,22,18,0,3,0,5,0,10,0,27908.75,0.788283244502172,0.64495901822905,0
36047044300,2018,80,15,0,5,0,2,0,8,0,64704.57,1.23638871257471,0.231822883607758,0
36047044300,2019,78,18,0,7,0,3,0,8,0,60150.4,1.29674948130021,0.299249880300048,0
36047044300,2020,47,11,0,3,0,4,0,4,0,59628.21,0.788217523215941,0.184476441603731,0
36047044300,2021,53,17,0,6,0,3,0,7,0,62044.42,0.854226697582152,0.27399724262069,0
36047044300,2022,60,14,0,5,0,1,0,6,0,60101.35,0.998313681805817,0.232939859088024,0
36047044300,2023,28,12,0,1,0,2,0,9,0,58034.2,0.482474127324922,0.206774625996395,0
36047044400,2018,36,11,0,1,0,0,0,10,0,38917.77,0.925027307576976,0.282647232870743,0
36047044400,2019,34,4,0,1,0,0,0,3,0,42132.97,0.806968984147094,0.094937527546717,0
36047044400,2020,16,3,0,0,0,1,0,2,0,40328.94,0.39673742974648,0.074388268077465,0
36047044400,2021,25,10,0,2,0,2,0,6,0,45152.26,0.553682141270448,0.221472856508179,0
36047044400,2022,24,23,0,3,0,4,0,14,0,38711.08,0.619977536147274,0.594145138807804,0
36047044400,2023,20,13,1,4,1,1,0,8,0,37374.9,0.535118488611341,0.347827017597371,0.026755924430567
36047044500,2018,76,18,1,6,1,0,0,12,0,59882.89,1.26914382388692,0.300586695131113,0.0166992608406174
36047044500,2019,94,16,0,4,0,1,0,11,0,59011.84,1.5929006789146,0.27113203045355,0
36047044500,2020,51,8,0,2,0,1,0,5,0,55284.58,0.922499546889928,0.144705811276852,0
36047044500,2021,49,9,0,2,0,2,0,4,0,56495.72,0.867322338754157,0.159304103036478,0
36047044500,2022,72,22,0,6,0,1,0,15,0,54453.6,1.32222662964432,0.40401369239132,0
36047044500,2023,61,33,0,4,0,2,0,26,0,50360.41,1.21126893128948,0.655276634959882,0
36047044600,2018,31,6,0,0,0,2,0,4,0,26172.7699969762,1.18443710786369,0.229245891844585,0
36047044600,2019,33,3,0,2,0,0,0,1,0,24760.2346517905,1.33278219952627,0.121162018138752,0
36047044600,2020,23,9,0,1,0,3,0,5,0,23594.17,0.974817084050848,0.381450163324245,0
36047044600,2021,21,11,0,1,0,1,0,9,0,24723.29,0.849401515736781,0.444924603481171,0
36047044600,2022,17,6,0,1,0,3,0,1,0,23677.16,0.71799151587437,0.253408770308601,0
36047044600,2023,19,8,0,2,0,1,0,4,0,23866.3,0.796101616086281,0.335200680457381,0
36047044700,2018,79,24,0,0,0,3,0,21,0,29299.41,2.69630002788452,0.819129122395297,0
36047044700,2019,82,21,0,3,0,2,0,16,0,31724.45,2.58475718255163,0.661950010165661,0
36047044700,2020,35,15,0,1,0,1,0,13,0,32127.2,1.08941955725989,0.466894095968525,0
36047044700,2021,51,21,0,3,0,3,0,15,0,30831.14,1.65417172378316,0.681129533322479,0
36047044700,2022,53,25,0,2,0,4,0,19,0,32132.11,1.64944038844632,0.778037919078455,0
36047044700,2023,46,13,0,0,0,1,0,11,0,30618.1,1.50237931158367,0.424585457621472,0
36047044800,2018,69,25,0,2,0,2,0,21,0,23608.4100030239,2.92268729622885,1.05894467254669,0
36047044800,2019,75,13,0,5,0,2,0,6,0,20567.9053482095,3.64645785413093,0.632052694716028,0
36047044800,2020,30,19,0,3,0,1,0,15,0,21803.53,1.37592399028965,0.871418527183442,0
36047044800,2021,30,7,0,2,0,1,0,4,0,23467.49,1.27836423920922,0.298284989148818,0
36047044800,2022,20,8,0,1,0,0,0,6,0,22552.46,0.886821215956042,0.354728486382417,0
36047044800,2023,14,5,0,2,0,0,0,3,0,21587.4,0.648526455247042,0.231616591159658,0
36047044901,2018,179,41,0,0,0,5,0,36,0,6995.70148211256,25.5871409690205,5.86074178620023,0
36047044901,2019,177,38,1,0,1,1,0,37,0,6874.30884438518,25.7480430406572,5.52782844940663,0.145469169721227
36047044901,2020,88,35,0,3,0,1,0,31,0,36048.48,2.44115701965797,0.970914723727602,0
36047044901,2021,120,55,1,5,0,5,0,44,1,35957.48,3.33727502594731,1.52958438689252,0.0278106252162276
36047044901,2022,170,77,1,5,0,5,0,67,1,36321.82,4.68038220551723,2.11993782249898,0.0275316600324543
36047044901,2023,127,62,0,1,0,1,0,57,0,31869.32,3.98502384111114,1.94544470983378,0
36047044902,2018,316,60,1,9,1,6,0,43,0,31834.8408435248,9.9262315006759,1.88472750012834,0.0314121250021389
36047044902,2019,280,76,0,5,0,5,0,66,0,31282.4280066552,8.95071188017859,2.42947893890562,0
36047044902,2020,124,40,0,1,0,9,0,30,0,0,,,
36047044902,2021,149,54,0,4,0,6,0,43,0,0,,,
36047044902,2022,152,76,0,8,0,6,0,57,0,0,,,
36047044902,2023,155,80,0,4,0,9,0,63,0,0,,,
36047045000,2018,98,21,0,1,0,1,0,19,0,6053.89,16.1879386642308,3.46884399947802,0
36047045000,2019,70,22,0,0,0,0,0,22,0,6677.33,10.4832320703036,3.29473007923826,0
36047045000,2020,38,16,0,2,0,2,0,12,0,7489.31,5.0738986635618,2.1363783846576,0
36047045000,2021,26,13,0,0,0,3,0,9,0,10557.94,2.46260160599511,1.23130080299755,0
36047045000,2022,28,16,0,2,0,5,0,7,0,9150.59,3.05991198381744,1.74852113360996,0
36047045000,2023,28,12,0,2,0,0,0,9,0,9211.67,3.0396225657237,1.30269538531016,0
36047045200,2018,39,17,0,2,0,1,0,14,0,30805.17,1.26602125552302,0.551855419074136,0
36047045200,2019,35,5,0,2,0,0,0,3,0,28818.28,1.21450690325724,0.173500986179605,0
36047045200,2020,12,3,0,1,0,1,0,1,0,29764.1,0.403170262161463,0.100792565540366,0
36047045200,2021,17,5,0,0,0,1,0,3,0,31913.15,0.532695769612213,0.156675226356533,0
36047045200,2022,11,2,0,2,0,0,0,0,0,31654.29,0.347504240341515,0.0631825891530026,0
36047045200,2023,17,8,0,3,0,2,0,3,0,30606.04,0.555445918518044,0.261386314596727,0
36047045300,2018,184,38,1,7,1,6,0,25,0,31262.3,5.88568339501572,1.21552157070977,0.0319874097555202
36047045300,2019,169,30,0,3,0,5,0,22,0,32426.42,5.21179951409992,0.925171511378684,0
36047045300,2020,91,21,0,6,0,7,0,8,0,29535.33,3.08105580672368,0.711012878474695,0
36047045300,2021,86,30,0,8,0,5,0,15,0,27976.27,3.07403381508686,1.07233737735588,0
36047045300,2022,115,43,0,6,0,7,0,25,0,27495.18,4.18255126898606,1.56391047449044,0
36047045300,2023,89,33,1,1,0,7,1,21,0,24794.95,3.5894405917334,1.33091617446295,0.0403307931655438
36047045400,2018,75,20,0,3,0,5,0,12,0,19781,3.79151711238057,1.01107122996815,0
36047045400,2019,76,30,1,5,0,3,1,22,0,20102.13,3.78069388666773,1.49237916578989,0.0497459721929965
36047045400,2020,35,17,0,4,0,2,0,11,0,22531.73,1.55336496576162,0.7544915547985,0
36047045400,2021,19,8,0,3,0,0,0,3,0,21054.66,0.902413052502391,0.379963390527323,0
36047045400,2022,27,15,0,5,0,4,0,5,0,22004.76,1.22700724752281,0.681670693068227,0
36047045400,2023,23,17,0,6,0,3,0,8,0,22595.84,1.017886478219,0.752350875205348,0
36047045600,2018,78,26,0,5,0,2,0,19,0,27112.11,2.87694318147868,0.958981060492894,0
36047045600,2019,74,20,1,6,1,2,0,12,0,24858.01,2.9769076446586,0.804569633691514,0.0402284816845757
36047045600,2020,35,13,0,5,0,1,0,7,0,26265.64,1.33253939367173,0.494943203363786,0
36047045600,2021,25,15,0,4,0,1,0,8,0,26391.76,0.947265358581618,0.568359215148971,0
36047045600,2022,24,12,0,8,0,1,0,3,0,26757.81,0.896934390370512,0.448467195185256,0
36047045600,2023,35,29,0,6,0,4,0,16,0,27385.82,1.27803366851896,1.05894218248714,0
36047045800,2018,24,7,0,2,0,0,0,5,0,17618.91,1.36217280183621,0.397300400535561,0
36047045800,2019,31,6,0,0,0,1,0,5,0,15823.7,1.95908668642606,0.379178068340527,0
36047045800,2020,10,4,0,0,0,0,0,4,0,14410.53,0.693937003010993,0.277574801204397,0
36047045800,2021,12,12,0,3,0,1,0,8,0,14180.55,0.846229518601183,0.846229518601183,0
36047045800,2022,13,6,0,2,0,2,0,1,0,12618.34,1.03024645080098,0.475498361908143,0
36047045800,2023,16,10,0,1,0,1,0,8,0,12991.75,1.23155079184867,0.769719244905421,0
36047046000,2018,46,14,0,2,0,2,0,11,0,41622.02,1.10518422700292,0.336360416913932,0
36047046000,2019,45,8,0,3,0,1,0,4,0,38375.68,1.17261765784997,0.208465361395551,0
36047046000,2020,20,8,0,0,0,0,0,8,0,37014.93,0.540322513104847,0.216129005241939,0
36047046000,2021,22,15,0,5,0,0,0,9,0,42618.95,0.516202299681245,0.351956113419031,0
36047046000,2022,35,22,1,5,1,2,0,13,0,39629.62,0.883177784697405,0.555140321809798,0.0252336509913544
36047046000,2023,26,18,0,6,0,4,0,2,0,40840.71,0.636619686582334,0.440736706095462,0
36047046201,2018,75,20,0,2,0,3,0,15,0,29701.27,2.52514454769106,0.673371879384282,0
36047046201,2019,48,10,0,3,0,0,0,7,0,27604.32,1.73885826566277,0.362262138679743,0
36047046201,2020,28,13,0,3,0,0,0,10,0,25161.09,1.11282937265436,0.516670780160955,0
36047046201,2021,29,15,0,4,0,0,0,11,0,27829.16,1.04207241612754,0.539002973859074,0
36047046201,2022,20,14,0,3,0,2,0,9,0,29507.23,0.67779998325834,0.474459988280838,0
36047046201,2023,23,28,0,2,0,1,0,25,0,30293.42,0.759240785622752,0.924293130323351,0
36047046202,2018,105,39,0,9,0,3,0,27,0,23306.41,4.50519835530225,1.67335938911227,0
36047046202,2019,111,35,0,5,0,4,0,26,0,22537.26,4.92517723982419,1.55298381435898,0
36047046202,2020,57,21,0,5,0,5,0,11,0,21952.31,2.59653767644498,0.956619143953415,0
36047046202,2021,48,37,0,2,0,6,0,28,0,23080.55,2.07967314470409,1.60308138237607,0
36047046202,2022,38,23,0,1,0,5,0,15,0,22418.64,1.69501807424536,1.0259319923064,0
36047046202,2023,49,33,0,3,0,8,0,21,0,21380.85,2.29177043943529,1.54343723472173,0
36047046400,2018,49,8,0,3,0,0,0,5,0,29848.43,1.64162738207671,0.268020797073749,0
36047046400,2019,60,9,0,1,0,3,0,5,0,28646.34,2.09450840840401,0.314176261260601,0
36047046400,2020,29,7,0,1,0,0,0,6,0,29408.51,0.986109122835533,0.238026339994784,0
36047046400,2021,18,4,0,1,0,1,0,1,0,30081.67,0.598371034586843,0.132971341019298,0
36047046400,2022,25,6,0,2,0,1,0,3,0,28874.44,0.86581765741604,0.20779623777985,0
36047046400,2023,27,11,0,6,0,1,0,3,0,29323.44,0.920765094409114,0.375126519944454,0
36047046800,2018,14,3,0,1,0,2,0,0,0,23312.5,0.600536193029491,0.128686327077748,0
36047046800,2019,16,3,0,0,0,0,0,3,0,22950.72,0.697145884747842,0.13071485339022,0
36047046800,2020,9,2,0,0,0,1,0,1,0,22169.77,0.405958203445503,0.0902129340990006,0
36047046800,2021,10,3,0,0,0,0,0,2,0,24314.07,0.411284494944697,0.123385348483409,0
36047046800,2022,3,2,0,1,0,0,0,1,0,24166.79,0.124137297506206,0.0827581983374705,0
36047046800,2023,4,3,0,1,0,1,0,1,0,24639.89,0.162338387062605,0.121753790296953,0
36047047000,2018,35,14,0,2,0,2,0,10,0,29629.99,1.18123563322161,0.472494253288644,0
36047047000,2019,35,8,1,3,0,3,1,2,0,28643.06,1.22193648304336,0.279299767552768,0.0349124709440961
36047047000,2020,9,4,0,2,0,1,0,1,0,26511.89,0.339470328218773,0.150875701430566,0
36047047000,2021,12,7,0,0,0,4,0,3,0,27680.07,0.433524915218784,0.252889533877624,0
36047047000,2022,7,3,0,0,0,2,0,0,0,28681.18,0.244062482784878,0.104598206907805,0
36047047000,2023,20,12,0,1,0,2,0,8,0,26623.05,0.751228728489035,0.450737237093421,0
36047047200,2018,32,8,0,3,0,2,0,3,0,27353.14,1.16988396944556,0.292470992361389,0
36047047200,2019,29,4,0,2,0,0,0,2,0,29061.51,0.997883454782632,0.137639097211398,0
36047047200,2020,13,0,0,0,0,0,0,0,0,29659.43,0.438309165078358,0,0
36047047200,2021,16,6,0,3,0,1,0,1,0,31362.57,0.510162273053516,0.191310852395068,0
36047047200,2022,14,9,0,4,0,4,0,1,0,32460.69,0.431290893693264,0.277258431659956,0
36047047200,2023,12,6,0,1,0,2,0,2,0,30714.28,0.390697747106558,0.195348873553279,0
36047047400,2018,43,12,0,2,0,2,0,8,0,27987.68,1.53639029744516,0.428760083007952,0
36047047400,2019,32,12,0,3,0,5,0,4,0,26343.55,1.21471859335587,0.455519472508451,0
36047047400,2020,17,9,0,6,0,3,0,0,0,24685.45,0.688664780265298,0.36458723661104,0
36047047400,2021,23,13,0,4,0,2,0,4,0,27674.87,0.831078881310012,0.469740237262181,0
36047047400,2022,15,8,0,3,0,4,0,0,0,30022.08,0.499632270648803,0.266470544346028,0
36047047400,2023,25,17,0,2,0,7,0,5,0,31549.95,0.792394282716771,0.538828112247404,0
36047047600,2018,57,9,0,5,0,2,0,2,0,41446.95,1.37525197873426,0.217145049273831,0
36047047600,2019,59,10,1,3,0,2,1,5,0,36799.63,1.60327698946973,0.271741862621988,0.0271741862621988
36047047600,2020,33,20,0,5,0,4,0,11,0,32298.47,1.02172022389915,0.619224378120697,0
36047047600,2021,32,13,0,1,0,4,0,8,0,33507.73,0.95500351709889,0.387970178821424,0
36047047600,2022,21,11,0,7,0,1,0,3,0,37191.07,0.564651675792065,0.295769925414891,0
36047047600,2023,31,19,2,6,1,7,1,6,0,40822.16,0.759391467771426,0.465433480247003,0.0489929979207372
36047047700,2018,263,67,0,7,0,2,0,58,0,53638.19,4.90322287161442,1.2491100091185,0
36047047700,2019,195,49,0,4,0,0,0,45,0,55106.16,3.53862435705917,0.889192787158459,0
36047047700,2020,96,33,0,2,0,2,0,29,0,51689.16,1.85725595076414,0.638431733075175,0
36047047700,2021,99,39,0,2,0,1,0,35,0,54939.23,1.80199103627772,0.709875256715465,0
36047047700,2022,122,52,0,4,0,2,0,45,0,54548.12,2.23655737356301,0.953286749387513,0
